metric,treatment_a,treatment_b,delta,p_value
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-100.854868,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-99.681107,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-98.507346,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-97.333585,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-96.159824,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-94.986062,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-93.812301,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-92.638540,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-91.464779,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-90.291018,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-89.117257,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-87.943496,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-86.769735,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-85.595974,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-84.422213,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-83.248452,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-82.074691,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-80.900930,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-79.727169,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-78.553408,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-77.379647,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-76.205886,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-75.032125,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-73.858364,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-72.684603,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-71.510842,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-70.337081,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-69.163320,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-67.989559,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-66.815798,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-65.642037,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-64.468276,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-63.294515,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-62.120754,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-60.946993,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-59.773232,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-58.599471,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-57.425710,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-56.251949,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-55.078188,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-53.904427,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-52.730666,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-51.556905,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-50.383143,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-49.209382,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-48.035621,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-46.861860,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-45.688099,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-44.514338,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-43.340577,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-42.166816,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-40.993055,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-39.819294,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-38.645533,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-37.471772,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-36.298011,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-35.124250,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-33.950489,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-32.776728,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-31.602967,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-30.429206,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-29.255445,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-28.081684,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-26.907923,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-25.734162,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-24.560401,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-23.386640,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-22.212879,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-21.039118,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-19.865357,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-18.691596,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-17.517835,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-16.344074,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-15.170313,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-13.996552,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-12.822791,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-11.649030,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-10.475269,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-9.301508,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-8.127747,0.232422
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-6.953985,0.193359
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-5.780224,0.130859
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-4.606463,0.064453
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-3.432702,0.027344
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-2.258941,0.019531
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,-1.085180,0.005859
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,0.088581,0.003906
avg_slowdown,maskable_ppo__mask_true,ppo__mask_false,1.262342,0.003906
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3314377.280000,0.003906
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3298205.602965,0.003906
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3282033.925930,0.003906
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3265862.248894,0.003906
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3249690.571859,0.003906
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3233518.894824,0.003906
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3217347.217789,0.003906
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3201175.540754,0.005859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3185003.863719,0.005859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3168832.186683,0.005859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3152660.509648,0.005859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3136488.832613,0.005859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3120317.155578,0.005859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3104145.478543,0.005859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3087973.801508,0.009766
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3071802.124472,0.013672
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3055630.447437,0.019531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3039458.770402,0.019531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3023287.093367,0.019531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-3007115.416332,0.019531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2990943.739296,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2974772.062261,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2958600.385226,0.037109
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2942428.708191,0.048828
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2926257.031156,0.083984
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2910085.354121,0.083984
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2893913.677085,0.083984
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2877742.000050,0.083984
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2861570.323015,0.105469
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2845398.645980,0.130859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2829226.968945,0.130859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2813055.291910,0.193359
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2796883.614874,0.232422
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2780711.937839,0.275391
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2764540.260804,0.275391
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2748368.583769,0.322266
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2732196.906734,0.322266
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2716025.229698,0.375000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2699853.552663,0.431641
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2683681.875628,0.492188
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2667510.198593,0.556641
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2651338.521558,0.625000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2635166.844523,0.695312
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2618995.167487,0.695312
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2602823.490452,0.695312
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2586651.813417,0.845703
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2570480.136382,0.845703
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2554308.459347,0.845703
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2538136.782312,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2521965.105276,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2505793.428241,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2489621.751206,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2473450.074171,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2457278.397136,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2441106.720101,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2424935.043065,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2408763.366030,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2392591.688995,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2376420.011960,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2360248.334925,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2344076.657889,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2327904.980854,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2311733.303819,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2295561.626784,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2279389.949749,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2263218.272714,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2247046.595678,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2230874.918643,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2214703.241608,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2198531.564573,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2182359.887538,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2166188.210503,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2150016.533467,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2133844.856432,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2117673.179397,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2101501.502362,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2085329.825327,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2069158.148291,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2052986.471256,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2036814.794221,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2020643.117186,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-2004471.440151,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1988299.763116,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1972128.086080,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1955956.409045,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1939784.732010,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1923613.054975,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1907441.377940,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1891269.700905,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1875098.023869,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1858926.346834,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1842754.669799,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1826582.992764,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1810411.315729,1.000000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1794239.638693,0.921875
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1778067.961658,0.921875
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1761896.284623,0.921875
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1745724.607588,0.921875
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1729552.930553,0.845703
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1713381.253518,0.769531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1697209.576482,0.769531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1681037.899447,0.769531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1664866.222412,0.695312
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1648694.545377,0.695312
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1632522.868342,0.695312
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1616351.191307,0.625000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1600179.514271,0.625000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1584007.837236,0.556641
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1567836.160201,0.556641
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1551664.483166,0.492188
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1535492.806131,0.492188
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1519321.129095,0.431641
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1503149.452060,0.431641
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1486977.775025,0.375000
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1470806.097990,0.275391
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1454634.420955,0.232422
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1438462.743920,0.193359
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1422291.066884,0.193359
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1406119.389849,0.160156
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1389947.712814,0.105469
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1373776.035779,0.105469
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1357604.358744,0.083984
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1341432.681709,0.064453
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1325261.004673,0.048828
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1309089.327638,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1292917.650603,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1276745.973568,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1260574.296533,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1244402.619497,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1228230.942462,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1212059.265427,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1195887.588392,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1179715.911357,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1163544.234322,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1147372.557286,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1131200.880251,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1115029.203216,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1098857.526181,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1082685.849146,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1066514.172111,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1050342.495075,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1034170.818040,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1017999.141005,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-1001827.463970,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-985655.786935,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-969484.109899,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-953312.432864,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-937140.755829,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-920969.078794,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-904797.401759,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-888625.724724,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-872454.047688,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-856282.370653,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-840110.693618,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-823939.016583,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-807767.339548,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-791595.662513,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-775423.985477,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-759252.308442,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-743080.631407,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-726908.954372,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-710737.277337,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-694565.600302,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-678393.923266,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-662222.246231,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-646050.569196,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-629878.892161,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-613707.215126,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-597535.538090,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-581363.861055,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-565192.184020,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-549020.506985,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-532848.829950,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-516677.152915,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-500505.475879,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-484333.798844,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-468162.121809,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-451990.444774,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-435818.767739,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-419647.090704,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-403475.413668,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-387303.736633,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-371132.059598,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-354960.382563,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-338788.705528,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-322617.028492,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-306445.351457,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-290273.674422,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-274101.997387,0.027344
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-257930.320352,0.019531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-241758.643317,0.019531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-225586.966281,0.019531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-209415.289246,0.019531
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-193243.612211,0.013672
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-177071.935176,0.009766
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-160900.258141,0.009766
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-144728.581106,0.005859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-128556.904070,0.005859
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-112385.227035,0.003906
max_waiting,a2c__mask_false,maskable_dqn__mask_true,-96213.550000,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-72061.390000,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-71716.419548,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-71371.449095,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-71026.478643,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-70681.508191,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-70336.537739,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-69991.567286,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-69646.596834,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-69301.626382,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-68956.655930,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-68611.685477,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-68266.715025,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-67921.744573,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-67576.774121,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-67231.803668,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-66886.833216,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-66541.862764,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-66196.892312,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-65851.921859,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-65506.951407,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-65161.980955,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-64817.010503,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-64472.040050,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-64127.069598,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-63782.099146,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-63437.128693,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-63092.158241,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-62747.187789,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-62402.217337,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-62057.246884,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-61712.276432,0.003906
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-61367.305980,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-61022.335528,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-60677.365075,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-60332.394623,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-59987.424171,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-59642.453719,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-59297.483266,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-58952.512814,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-58607.542362,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-58262.571910,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-57917.601457,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-57572.631005,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-57227.660553,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-56882.690101,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-56537.719648,0.005859
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-56192.749196,0.009766
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-55847.778744,0.009766
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-55502.808291,0.009766
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-55157.837839,0.009766
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-54812.867387,0.013672
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-54467.896935,0.013672
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-54122.926482,0.019531
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-53777.956030,0.019531
max_waiting,a2c__mask_false,maskable_ppo__mask_true,-53432.985578,0.019531
